,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
RegionName,California,Texas,Florida,New York,Pennsylvania,Illinois,Ohio,Georgia,North Carolina,Michigan,New Jersey,Virginia,Washington,Arizona,Massachusetts,Tennessee,Indiana,Maryland,Missouri,Wisconsin,Colorado,Minnesota,South Carolina,Alabama,Louisiana,Kentucky,Oregon,Oklahoma,Connecticut,Utah,Iowa,Nevada,Arkansas,Mississippi,Kansas,New Mexico,Nebraska,Idaho,West Virginia,Hawaii,New Hampshire,Maine,Rhode Island,Montana,Delaware,South Dakota,North Dakota,Alaska,District of Columbia,Vermont,Wyoming
7/31/2007,254615.0607932482,79310.05366784582,127968.9762980083,123122.82985664808,86903.93953039526,103322.47862068958,65432.87703,86721.83198,89887.65101922148,76347.71349565477,214123.47997899455,140318.36298331103,195686.32125565005,160784.41731650135,222385.8032378268,82182.05703080876,61537.64313870597,192432.52144012105,73743.75606969478,100445.74419081117,145173.99895396063,116367.58300147355,87592.86127862298,71126.48247597773,76220.90575506196,52184.05129916081,174441.89840301292,54026.58953707566,191225.29608229967,152510.40164493935,59790.36120048515,193769.8107546006,66985.61982849137,58851.69234595568,59154.47240928031,116014.06231951911,70901.62719457253,121783.20029605809,43506.277384667024,260525.51188384055,154749.2843064282,116168.26947673592,191555.16716081105,104975.03206494068,163499.2687181786,71029.94841155525,,151100.45302922776,225403.4473558736,132794.08973405117,123287.7679319859
8/31/2007,251676.5400642277,79567.61261330503,126467.63055303862,123332.8183744801,87055.82266987301,103241.26242102277,65306.80802,86759.35998400555,90189.23032962272,75942.29129607286,213247.9921,139976.37012521748,196086.75003223208,159725.53544974048,221400.73501340536,82351.44957960665,61511.29571250114,192326.95231970737,73717.20628856377,100373.69897184867,145160.01949885857,115928.1422094195,87708.86797912985,71204.98319723352,76393.51515,52227.630150150384,174719.97994175347,54198.63317650659,190880.66399918628,154310.92798668976,59847.110717842384,191648.3826702288,67061.88233441261,58957.48093326559,59287.87547010673,116610.54831300129,70871.80625,122172.01549066303,43587.60857777551,260161.39606400637,154501.36731926922,116066.78941998996,190627.31420460765,105358.72225503184,163912.71878085245,71205.75386655306,,151684.43451590143,225645.7303140513,132822.4556515575,123861.20385420544
9/30/2007,248463.25049867772,79830.99762420473,124929.9496265999,123546.2508102311,87156.61391370273,103105.22111140189,65211.455845724886,86734.34508005691,90432.94759,75421.46638171244,212327.41686198136,139675.42298208133,196335.24510662223,158278.36846615173,220397.70296014613,82438.37248947745,61481.17103102942,192053.7080294065,73662.11535184896,100323.95726169283,144946.59380029704,115553.91606910407,87812.44645562231,71274.41559385431,76556.66184145307,52282.22804449782,174862.94641853403,54323.70759956896,190628.79764031875,155793.95509223876,59916.44863384432,189285.77549585237,67130.76520034547,59071.75607912381,59368.83121236952,116887.97985866274,70912.3724,122532.72968116454,43646.26083335313,259641.571405356,154295.68920448938,116231.60226033413,189847.8471906424,105843.1783307474,164095.70292366584,71322.30533635512,,152419.36132754027,225868.54374356,132979.7212571306,124227.00220859805
10/31/2007,245140.9666865132,80070.18292903682,123338.77559687143,123812.21232412684,87247.89995943866,102954.22119581066,65098.74033162536,86672.95296330597,90623.44076115832,74885.68668413894,211446.80853880692,139431.40074008994,196238.5749572245,156769.4683629613,219289.1292164469,82480.01691667295,61505.82812216358,191468.01467991443,73587.73170371963,100329.83136839444,144561.40638618174,115248.5151663802,87847.06701450504,71331.68258162924,76699.47955982538,52356.96253480377,174827.1506094072,54409.25732849364,190344.55597555207,157031.02414267682,59986.27996843847,187046.92999549315,67207.27996583564,59148.19784494215,59455.23918280072,117075.58923313738,70790.25968356764,122802.81886000928,43704.46313520251,259454.01749640543,154081.16028929045,116658.79960530798,188935.6344349041,106383.91791241214,164305.1252762976,71501.41265615303,,153144.93002896043,226196.56503363125,133323.39068116248,124651.76617274356
11/30/2007,241706.30332978876,80284.59050459677,121671.83324845314,124058.26303663444,87337.99625456492,102760.8988097614,64929.06074422408,86522.64479245101,90770.8185615228,74287.28922235506,210539.88644267232,139161.99213545272,195760.8083857985,154750.53987436066,218204.9022,82420.79441485148,61587.01411656646,190425.57255136207,73446.29244604016,100295.4202278871,144032.3365040927,114834.67923687235,87822.40521989441,71326.54323179186,76816.81060439417,52400.676061818034,174535.07282848956,54498.72807824184,189840.9896187205,158124.68585405452,60062.42805591214,183757.70566815187,67226.40828231916,59157.43148684853,59453.582733341726,117188.44617455636,70660.79174110775,123025.5181651694,43739.56435921235,259231.02359130612,153658.2971240768,116828.15578489105,188318.6410105854,106912.81344631208,164241.29471178554,71714.26929633872,,153733.4835793487,226313.1074303555,133816.74069029183,125010.12303813171
12/31/2007,238222.9265902197,80470.77560783294,119929.95673366144,124259.01870201102,87415.81336225003,102497.1743138038,64711.778691874926,86357.07581,90877.32296783885,73773.33106481841,209636.46060012968,138750.51795880115,195090.69693028144,152768.81358747094,217166.77919767165,82298.15787484084,61732.23030393181,189223.58202211585,73301.64310382456,100272.75043489416,143434.3525879894,114339.18014553684,87772.41714353644,71268.28231357702,76900.98518694805,52425.27526340198,174099.01075256022,54582.00917358088,189207.59494969272,159153.4923240875,60171.118411956566,180150.95035383152,67229.02150769815,59054.68246503797,59430.07424923613,117394.47975252486,70549.63439536413,123333.1085705312,43797.25545039362,259126.9956904163,153086.40241837245,117015.30262455896,187739.27439549044,107429.35040157996,163778.35747264497,71989.61782329623,,154206.05601196238,226178.2722,134300.1711227731,125290.9693982536
1/31/2008,234678.31107839508,80410.84978,118049.14550744824,124455.72051267808,87431.94760529416,102184.06204116302,64493.82086908152,86094.43906245487,90967.62575162348,73262.81726523525,208862.8594235237,138261.8712758201,194301.20562965595,150658.05931394067,216056.2618645201,82068.80695741053,61810.77403174008,188193.1020321057,73168.69660642646,100267.68713926204,142721.6252684631,113826.99288238764,87773.88057182073,71175.75818666832,77002.37075371806,52416.80205854055,173400.32513646927,54619.55051536809,188013.5136487166,159912.5313844063,60310.742275544384,175588.55189843485,67206.00260706688,58949.65137090982,59366.03829606568,117509.39613647191,70438.95751,123683.95561290688,43863.61302,258831.5222083057,152413.66155236945,117125.58789228264,186966.76438593856,107875.48645085242,162893.40194373907,72284.61638625486,,154564.55017547563,225857.12983530216,135038.10613441074,125475.69720146712
2/29/2008,230614.06647379036,80211.01935,116215.04055052204,124544.65401271448,87473.14633820478,101572.71606564592,64272.24006202029,85769.02756586486,91040.70138,72623.57930465079,208328.0707657217,137694.77402408983,193593.65833998573,148125.59205067102,214788.92917069796,81819.14762,61829.131909135285,187447.86511820927,73112.97910265638,100166.25430350266,142053.88854568047,113212.19299350173,87782.23188530198,71087.44903887638,77071.05263447616,52419.45786718316,172850.66693721668,54662.14530353406,186649.01604546644,160262.1512,60385.77193826353,170602.01670142065,67220.66891948319,58800.90040757411,59328.59822560913,117571.4846709382,70228.93704,124164.94191443206,43953.844831312825,258329.7450564508,151835.54763955783,117241.23505597743,185742.45876204435,108199.73063896828,162064.18154589875,72548.40655040024,,154621.08061563957,225383.57689741044,135371.8002621587,125612.32360239624
3/31/2008,225538.61225348417,79930.30224,114312.25495516825,124639.85752702208,87481.61066579689,101266.95398936288,64085.50317250943,85356.08637964171,91115.48825767115,71793.82650940272,207648.1844335094,136984.18123186647,192885.2898032566,145296.9513315561,213269.8183048877,81598.62021750964,61781.34333422408,186739.8951463696,73060.50229021425,99898.61644966404,141374.9244362265,112576.92463500852,87737.17865064771,71003.10990981106,77127.33888423398,52417.41288546063,172165.7243447065,54562.617409772974,185021.06622455776,160090.41208702835,60378.47767665455,165503.51408196826,67249.81376701813,58677.24346,59340.23493378351,117464.36039355736,70026.39371,124365.62939420856,44027.39033264599,258033.97385064384,151205.39376177624,117263.34835337168,184455.7909576268,108109.07811861318,161691.0837994093,72768.00587037305,,154590.04772808892,224890.9661395153,135475.68723213242,125745.7429618338
4/30/2008,219701.5360728004,79798.30363,112438.50770653604,124634.60076765167,87483.82864911674,100739.14435833217,63904.07337636554,84963.0302,91160.24676089012,70779.00638691527,206533.89947416773,136115.00275893012,191986.9036550181,141961.88166453835,211849.1518,81451.13286042993,61718.99085832533,185788.0174545397,72904.31657292844,99509.23291214094,140749.56741001565,111855.34396333472,87655.51318681175,70904.63479213232,77151.70765690524,52363.742728105884,171410.95042473936,54493.20594857199,183757.26886898268,159508.2341501943,60311.94929334861,161122.7840959227,67282.01960072284,58480.01744429432,59352.15157200305,117233.3131974444,69879.78317535583,124322.27169972398,44089.909788972094,257768.6048241372,150638.63389267804,117049.8177704428,183079.89392944667,107942.40008879428,161578.14749494923,72885.45427,,154422.58986924536,224127.9474855084,135115.32667488186,125779.96494180655
5/31/2008,213602.1438938868,79711.59846059365,110386.21899927936,124582.69049518488,87376.64080123247,100576.94761626524,63743.94530913729,84576.33922991854,91164.82295289615,69751.91215200804,204940.7364403421,135183.85489084866,190783.4554727036,139264.45630540233,210572.52941953496,81345.60741771206,61641.384198405365,184353.32382130207,72676.44711076004,99122.3575,140042.74132907102,111133.32633020444,87561.69643285921,70837.14746746745,77213.71116284339,52299.465176946345,170302.21217504118,54421.84695,182784.6705946057,158619.47612588908,60261.44934,157527.4995113708,67255.99812278409,58186.52346956453,59404.30048994883,116905.51057097076,69781.52463974523,123761.39436988172,44143.33439969149,257915.75409257528,149554.48226298965,116580.94165442848,181389.40393818947,107920.22199426054,161268.7389161944,72957.52148,,154392.28656217552,223475.6259,134818.6093888355,125749.39794797493
6/30/2008,207691.08476635185,79622.51665522737,108331.52856892724,124388.74573496213,87197.56504398755,99991.1393,63564.23942556675,84144.10328203569,91076.74377,68735.80551,203318.5547535437,134370.15568153714,189395.39979454048,136538.21685687723,209502.69977628885,81213.06208826258,61568.21138446964,182526.56885676424,72396.74603950592,98832.75706392391,139371.4496,110421.6051960729,87449.20012,70823.66207038198,77297.99960431886,52231.87419441707,169065.1278344936,54513.14916506555,181981.89624617255,157502.57997508196,60211.74903539783,153573.4887914156,67173.34740653165,57870.28593051024,59457.57283815504,116428.93599774914,69694.80836,123066.9306551494,44222.84147245924,257571.5275656837,148254.79067124784,115855.49781632648,179500.30911157405,108168.89364015852,160407.0735591297,73022.97690757531,,154327.33851388493,222640.1816422089,134510.27449221374,125618.54675186962
7/31/2008,201620.95620525512,79533.86367741594,106231.14196069558,124069.57363866284,86902.36159094895,99568.64818899134,63384.50296849073,83631.44202417888,90899.45441386248,67660.42218025887,201738.2675402574,133485.62867750428,187967.2953544137,133592.97607873447,208361.8166104694,81019.29329700083,61474.38507566865,180322.2359587189,72101.53672145623,98539.07089881338,138658.72961017882,109679.4380150824,87214.93014036371,70828.94639648292,77400.36959557477,52209.48010350223,167820.2694,54581.59006189654,181006.81502573696,156311.07934267048,60166.01481791117,149316.64679123924,67079.90156,57552.512016312416,59481.64067,115894.73819857366,69609.33977937886,122306.39492183804,44326.253675131615,255704.01953171185,146870.3510742846,115141.03234021767,177247.80072616794,108445.09814450511,159271.92609054164,73114.51652736885,,154303.71023187108,221366.4223697657,134132.4338006261,125547.00845666854
8/31/2008,195557.91768286773,79323.44054088386,104033.81307446488,123714.03189922548,86524.18322053975,98742.55904295832,63180.15927,83067.74924573074,90667.59757556132,66442.33345390901,200218.666909342,132425.7045082902,186418.8865825445,129927.82720177634,207049.85240601236,80748.15617,61314.156219608056,178034.61419315264,71783.07902,98214.84333187656,138001.8304569779,108841.3595417544,86893.87039549986,70758.04902215199,77525.90198630298,52209.217243555904,166575.34509611488,54625.662806600965,179666.65407058803,155026.94891624627,60132.47402381355,144840.9827309468,66939.80725,57331.03193757339,59497.38044637121,115278.13971692832,69531.99279914115,121529.1119626012,44412.55468539525,252827.5506662677,145653.0044351054,114475.89366416929,174882.45512194268,108496.0451983872,157987.5156657853,73244.15182,,154426.11201084868,219482.85290046048,133897.22846526795,125487.13339225684
9/30/2008,189730.28288362687,79028.42201920705,101808.89735396537,123334.52621048696,86147.02746455847,98034.99476163353,62951.16894646995,82478.09893558662,90418.61400300406,65262.17927924121,198515.842546696,131314.0382834125,184774.61907061937,126215.52320768066,205424.90519076787,80442.51397858498,61125.55723,175786.8896,71479.47924401412,97800.94596355576,137475.06098022018,107932.34963630496,86553.16734965984,70653.50630133864,77631.31446251612,52216.07890283802,165244.6516339909,54653.25922092798,178004.79189224672,153956.47105339664,60119.337737498274,140260.94392389036,66807.69836539267,57118.914780553605,59440.34452466248,114741.50907325576,69431.70534,120742.8375468738,44187.17900030906,249664.2176475344,144601.72321677473,113964.22360233364,172443.283099793,108502.55170710928,156826.6945876521,73352.13503857727,,154511.6975768873,217803.90853594977,133650.54413734216,125390.36547089506
10/31/2008,184664.0113883169,78691.64573757029,99551.56183,122845.1147144877,85830.49552847559,97082.56167,62656.83925079183,81823.69325735503,90180.59498672708,64281.97669424782,196665.1927902898,130405.47247771204,183182.9944817646,122874.9894873156,203632.11421081144,80137.17946628049,60974.65660968636,173738.61853640756,71216.05103484988,97259.56425517664,137057.23676310206,106983.6886840834,86236.11785459035,70492.14476959988,77698.86018850759,52222.05348187153,163856.37551193486,54704.98812,176317.7961361427,152969.54414788578,60084.37037574797,135848.49811180026,66647.34577522801,56964.05855846112,59393.03928382683,114115.70105685054,69300.03049215683,119884.62336018134,43825.30562810886,247614.0412636076,143501.61359828507,113556.38358002204,169946.41325214147,108458.45043033116,155541.05424434177,73489.27587183124,,154682.95535071605,216837.17073183556,133400.02156108513,125211.33471524852
